TaxID	Scientific Name	CLARK	Kaiju	Kraken
525146	Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774	NA	23	NA
52584	Brachyspira pilosicoli	4	23	NA
525897	Desulfomicrobium baculatum DSM 4028	NA	28	NA
525898	Sulfurospirillum deleyianum DSM 6946	NA	18	NA
525903	Thermanaerovibrio acidaminovorans DSM 6589	NA	81	NA
525904	Thermobaculum terrenum ATCC BAA-798	NA	35	NA
525909	Acidimicrobium ferrooxidans DSM 10331	NA	15	NA
525919	Anaerococcus prevotii DSM 20548	NA	62	NA
526218	Sebaldella termitidis ATCC 33386	NA	161	NA
526222	Desulfovibrio salexigens DSM 2638	NA	34	NA
526224	Brachyspira murdochii DSM 12563	NA	33	NA
526225	Geodermatophilus obscurus DSM 43160	NA	24	NA
526226	Gordonia bronchialis DSM 43247	NA	17	NA
526227	Meiothermus silvanus DSM 9946	NA	24	NA
526945	Rhizobium etli CIAT 894	NA	9	NA
526950	Rhizobium etli Kim 5	NA	1	NA
526977	Bacillus cereus ATCC 4342	NA	2	NA
527021	Bacillus thuringiensis Bt407	NA	2	NA
52773	Actinomyces meyeri	2828	7713	2809
528	Ochrobactrum	NA	11	NA
528191	Paenibacillus xylanexedens	6	32	NA
528244	Azospirillum thiophilum	5	16	NA
528314	Methanoculleus horonobensis	NA	2	NA
528354	Neisseria gonorrhoeae MS11	NA	9	NA
529	Ochrobactrum anthropi	5	13	NA
529120	Alteromonas macleodii ATCC 27126	NA	2	NA
529507	Proteus mirabilis HI4320	NA	1	NA
52959	Polaribacter	NA	40	NA
529709	Pyrococcus yayanosii CH1	NA	1	NA
52972	Polaromonas	NA	3	NA
529883	Rhodoluna	NA	6	NA
529884	Rhodoluna lacicola	1	10	NA
530564	Pirellula staleyi DSM 6068	NA	36	NA
531813	Pelagibacterium halotolerans	6	NA	NA
531844	Flavobacteriaceae bacterium 3519-10	52	751	46
53246	Pseudoalteromonas	NA	47	NA
533	Beijerinckia indica	2	NA	NA
53335	Pantoea	NA	27	NA
53336	Tatumella citrea	14	45	12
53345	Enterococcus durans	21	23	16
53346	Enterococcus mundtii	40	NA	39
53354	Streptococcus gallolyticus subsp. gallolyticus	NA	48	NA
53358	Intrasporangium calvum	18	NA	16
53399	Hyphomicrobium denitrificans	7	4	NA
53408	Pseudomonas citronellolis	10	51	10
53412	Pseudomonas resinovorans	12	NA	NA
53433	Halanaerobiales	NA	3	NA
53434	Halobacteroidaceae	NA	3	NA
53437	Nocardiopsis alba	8	NA	NA
53444	Lactobacillus lindneri	8	15	NA
53461	Nakamurella multipartita	17	NA	12
535	Chromobacterium	NA	67	NA
535712	Candidatus Rhodoluna planktonica	6	9	NA
535744	Cronobacter universalis	3	NA	NA
536	Chromobacterium violaceum	33	NA	26
536018	Mesorhizobium australicum	1	NA	NA
536019	Mesorhizobium opportunistum WSM2075	NA	7	NA
536227	Clostridium carboxidivorans P7	NA	34	NA
53635	Acidimicrobium ferrooxidans	8	NA	NA
536474	Cyanophage Syn30	NA	1	NA
53707	Pseudomonas amygdali pv. lachrymans	NA	5	NA
537457	Actinobacillus pleuropneumoniae serovar 7 str. AP76	NA	93	NA
537874	Streptococcus phage PH15	NA	44	11
537971	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	NA	4	NA
537973	Lactobacillus paracasei subsp. paracasei 8700:2	NA	1	NA
538025	Rhizobium etli 8C-3	NA	8	NA
539	Eikenella corrodens	NA	3	NA
539002	Bacillales incertae sedis	NA	2	NA
53945	Octadecabacter	NA	13	NA
53946	Octadecabacter arcticus	4	NA	NA
53952	Thermococcus peptonophilus	NA	1	NA
540068	Mycobacterium phage Pukovnik	NA	2	NA
541000	Ruminococcaceae	NA	15	NA
541229	Bacillus thuringiensis serovar chinensis CT-43	NA	1	NA
542	Zymomonas mobilis	9	7	NA
54258	Ignicoccus	NA	2	NA
54262	Thermococcus chitonophagus	800	NA	NA
542836	Picovirinae	NA	1	NA
54291	Raoultella ornithinolytica	38	20	35
54299	Chroococcidiopsis thermalis	2	NA	NA
543	Enterobacteriaceae	NA	415	NA
543371	Thermoanaerobacterales Family III. Incertae Sedis	NA	2	NA
543526	Haloterrigena turkmenica DSM 5511	NA	5	NA
543728	Variovorax paradoxus S110	NA	10	NA
543736	Rhodococcus opacus PD630	NA	5	NA
543877	Altererythrobacter marensis	4	13	NA
54388	Salmonella enterica subsp. enterica serovar Paratyphi A	NA	1	NA
543891	Comamonas testosteroni CNB-1	NA	3	NA
543913	beta proteobacterium CB	13	6	NA
544	Citrobacter	NA	15	NA
544580	Actinomyces oris	12424	11712	12397
545	Citrobacter koseri	2	NA	NA
545123	Streptomyces silaceus	8	30	NA
545693	Bacillus megaterium QM B1551	NA	2	NA
545694	Treponema primitia ZAS-2	NA	80	NA
545695	Treponema azotonutricium ZAS-9	NA	55	NA
54571	Streptomyces venezuelae	11	41	NA
545776	Treponema paraluiscuniculi Cuniculi A	NA	1	NA
546	Citrobacter freundii	17	9	14
546263	Neisseria elongata subsp. glycolytica ATCC 29315	NA	35683	NA
546269	Filifactor alocis ATCC 35896	NA	642	NA
546271	Selenomonas sputigena ATCC 35185	NA	818	NA
546414	Deinococcus deserti VCD115	NA	13	NA
546805	Mycobacterium phage Myrna	NA	1	NA
547	Enterobacter	NA	13	NA
547043	Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	NA	2	NA
547188	Phycisphaera mikurensis	13	NA	NA
547228	Bacillus phage PM1	NA	1	NA
54736	Salmonella bongori	7	11	NA
547558	Methanohalophilus mahii DSM 5219	NA	9	NA
548	Klebsiella aerogenes	11	22	NA
548476	Corynebacterium aurimucosum ATCC 700975	NA	22	NA
548479	Mobiluncus curtisii ATCC 43063	NA	138	NA
549	Pantoea agglomerans	14	7	14
550	Enterobacter cloacae	33	19	28
550540	Ferrimonas balearica DSM 9799	NA	56	NA
55080	Brevibacillus	NA	3	NA
551	Erwinia	NA	5	NA
551115	'Nostoc azollae' 0708	NA	3	NA
55148	Deinococcus proteolyticus	3	NA	NA
551760	Aromatoleum aromaticum	5	NA	NA
55197	Flavobacterium branchiophilum	15	NA	12
552	Erwinia amylovora	13	NA	NA
55206	Sediminispirochaeta smaragdinae	6	NA	NA
55208	Pectobacterium wasabiae	5	NA	NA
552526	Streptococcus equi subsp. zooepidemicus MGCS10565	NA	39	NA
552810	Dehalogenimonas lykanthroporepellens	1	NA	NA
552811	Dehalogenimonas lykanthroporepellens BL-DC-9	NA	16	NA
553	Pantoea ananatis	16	14	15
553174	Prevotella melaninogenica ATCC 25845	NA	55189	NA
553190	Gardnerella vaginalis 409-05	NA	21	NA
553239	Vibrio breoganii	8	22	12
553468	Haladaptatus litoreus	NA	2	NA
553482	Streptococcus equi subsp. equi 4047	NA	74	NA
553510	Streptomyces gilvosporeus	18	17	20
554	Pectobacterium carotovorum	54	9	49
555079	Thermosediminibacter oceani DSM 16646	NA	39	NA
55508	Janthinobacterium agaricidamnosum	16	NA	NA
55510	Staphylococcus phage Twort	NA	1	NA
55518	Magnetospirillum gryphiswaldense	5	NA	NA
555217	Zymomonas mobilis subsp. mobilis ATCC 10988	NA	2	NA
555778	Halothiobacillus neapolitanus c2	NA	21	NA
55583	Dehalobacter restrictus	1	NA	NA
55601	Vibrio anguillarum	37	18	39
556325	Neomicrococcus aestuarii	11	25	11
557393	Erwinia phage phiEa21-4	NA	1	NA
55758	Methanobrevibacter filiformis	NA	12	NA
557598	Laribacter hongkongensis HLHK9	NA	89	NA
557599	Mycobacterium kansasii ATCC 12478	NA	8	NA
557600	Acinetobacter baumannii AB307-0294	NA	2	NA
557723	Haemophilus parasuis SH0165	NA	62	NA
55802	Thermococcus barophilus	NA	2	NA
558173	Corynebacterium doosanense CAU 212 = DSM 45436	NA	29	NA
558314	Desulfurobacteriaceae	NA	4	NA
558964	Aeromonas aquatica	NA	5	NA
56	Sorangium cellulosum	36	16	33
561	Escherichia	NA	2	NA
56110	Oscillatoria acuminata PCC 6304	NA	27	NA
56112	Dehalobacter	NA	39	NA
561230	Pectobacterium carotovorum subsp. carotovorum PC1	NA	5	NA
561231	Pectobacterium parmentieri WPP163	NA	6	NA
561276	Streptococcus pneumoniae ATCC 700669	NA	120	NA
561879	Bacillus safensis	9	10	NA
562	Escherichia coli	85	120	63
562742	Roseobacter phage RDJL Phi 1	NA	1	NA
562970	Kyrpidia tusciae DSM 2912	NA	45	NA
562971	Achromobacter xylosoxidans C54	NA	3	NA
563	Shimwellia blattae	8	NA	NA
563040	Sulfurimonas autotrophica DSM 16294	NA	11	NA
563798	Cyclobacteriaceae	NA	60	NA
563835	Chitinophagaceae	NA	111	NA
563843	Rhodothermaceae	NA	19	NA
564	Escherichia fergusonii	7	NA	NA
564064	Spirosoma rigui	15	82	14
56458	Xanthomonas sacchari	12	14	NA
56460	Xanthomonas vesicatoria	3	9	NA
565033	Geoglobus acetivorans	NA	3	NA
565575	Ureaplasma urealyticum serovar 10 str. ATCC 33699	NA	4	NA
565655	Enterococcus casseliflavus EC20	NA	14	NA
566270	Spodoptera litura nucleopolyhedrovirus II	NA	1	NA
566552	Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	NA	8	NA
56688	Halorubrum	NA	11	NA
56730	Rhizobium gallicum	2	5	NA
56780	Syntrophus aciditrophicus SB	NA	36	NA
56812	Shewanella frigidimarina	26	NA	31
568814	Streptococcus suis BM407	NA	8	NA
568816	Acidaminococcus intestini RyC-MR95	NA	150	NA
569	Hafnia alvei	15	12	10
56956	Thermus brockianus	NA	5	NA
570	Klebsiella	NA	54	NA
570266	Methanocella	NA	2	NA
57029	Psychroflexus torquis	16	NA	14
571	Klebsiella oxytoca	6	9	NA
571256	Ochrobactrum pituitosum	NA	2	NA
571800	Psychrobacter sp. G	3	2	NA
571913	Luteipulveratus mongoliensis	20	21	13
571915	Corynebacterium mustelae	7	83	NA
572477	Allochromatium vinosum DSM 180	NA	15	NA
572478	Vulcanisaeta distributa DSM 14429	NA	3	NA
572479	Halanaerobium praevalens DSM 2228	NA	36	NA
572480	Arcobacter nitrofigilis DSM 7299	NA	15	NA
572544	Ilyobacter polytropus DSM 2926	NA	144	NA
572546	Archaeoglobus profundus DSM 5631	NA	3	NA
572547	Aminobacterium colombiense DSM 12261	NA	184	NA
573	Klebsiella pneumoniae	21	61	12
573061	Clostridium cellulovorans 743B	NA	94	NA
573063	Methanocaldococcus infernus ME	NA	2	NA
573064	Methanocaldococcus fervens AG86	NA	1	NA
573065	Asticcacaulis excentricus CB 48	NA	26	NA
573171	Vibrio phage douglas 12A4	NA	2	NA
573370	Desulfovibrio magneticus RS-1	NA	40	NA
573413	Sediminispirochaeta smaragdinae DSM 11293	NA	77	NA
573569	Francisella sp. TX077308	7	5	NA
573570	Francisella sp. TX077310	3	5	NA
57372	Mycoplasma suis	NA	4	NA
573737	Pandoraea oxalativorans	3	2	NA
574087	Acetohalobium arabaticum DSM 5501	NA	23	NA
574556	Anaplasma centrale str. Israel	NA	1	NA
574560	Photorhabdus temperata	19	NA	11
57493	Kocuria	NA	7	NA
575200	Corynebacterium maris	12	NA	11
575540	Isosphaera pallida ATCC 43644	NA	42	NA
575614	Prevotella sp. oral taxon 299 str. F0039	NA	40982	NA
575788	Vibrio tasmaniensis LGP32	NA	9	NA
576610	Polynucleobacter necessarius	9	NA	NA
576611	Polynucleobacter asymbioticus	5	10	NA
57665	Sulfurospirillum	NA	61	NA
57678	Leptospira interrogans serovar Lai	NA	1	NA
57706	Citrobacter braakii	10	NA	NA
57723	Acidobacteria	NA	4	NA
577650	Desulfobulbus propionicus DSM 2032	NA	36	NA
579137	Methanocaldococcus vulcanius M7	NA	4	NA
579138	Zymomonas mobilis subsp. pomaceae ATCC 29192	NA	11	NA
57975	Burkholderia thailandensis	8	18	NA
580033	Campylobacter volucris LMG 24379	NA	4	NA
580165	Bacillus cytotoxicus	11	NA	NA
580327	Thermoanaerobacterium thermosaccharolyticum DSM 571	NA	8	NA
580331	Thermoanaerobacter italicus Ab9	NA	1	NA
580332	Sideroxydans lithotrophicus ES-1	NA	45	NA
580340	Thermovirga lienii DSM 17291	NA	61	NA
58049	Colwellia sp. MT41	10	16	11
58138	Desulfotomaculum acetoxidans	5	NA	NA
58180	Desulfovibrio alaskensis	20	NA	NA
582	Morganella morganii	16	43	17
582402	Hirschia baltica ATCC 49814	NA	24	NA
582419	Thermococcus paralvinellae	NA	1	NA
582744	Methylovorus glucosetrophus SIP3-4	NA	1	NA
582899	Hyphomicrobium denitrificans ATCC 51888	NA	9	NA
583	Proteus	NA	63	NA
583345	Methylotenera mobilis JLW8	NA	7	NA
583355	Coraliomargarita akajimensis DSM 45221	NA	20	NA
583357	Thermoanaerobacter mathranii	1	NA	NA
583358	Thermoanaerobacter mathranii subsp. mathranii str. A3	NA	1	NA
584	Proteus mirabilis	18	10	14
584721	Pasteurella multocida subsp. multocida str. 3480	NA	15	NA
585054	Escherichia fergusonii ATCC 35469	NA	6	NA
585057	Escherichia coli IAI39	NA	3	NA
585394	Roseburia hominis A2-183	NA	209	NA
585423	Synechococcus sp. KORDI-49	1	8	NA
585425	Synechococcus sp. KORDI-52	1	6	NA
586	Providencia	NA	25	NA
58620	Serpulina phage VSH-1	NA	1	NA
586416	Terribacillus aidingensis	13	22	11
587	Providencia rettgeri	48	28	46
587753	Pseudomonas chlororaphis	14	17	16
588	Providencia stuartii	46	44	41
588319	Palaeococcus ferrophilus DSM 13482	NA	7	NA
588898	Haloterrigena daqingensis	NA	2	NA
588932	Brevundimonas naejangsanensis	NA	4	NA
589436	Prevotella fusca	4644	NA	4479
589865	Desulfurivibrio alkaliphilus AHT 2	NA	19	NA
589873	Alteromonas australica	4	10	NA
589924	Ferroglobus placidus DSM 10642	NA	2	NA
590	Salmonella	NA	5	NA
590409	Dickeya zeae Ech586	NA	6	NA
590998	Cellulomonas fimi ATCC 484	NA	36	NA
591001	Acidaminococcus fermentans DSM 20731	NA	162	NA
591154	Methylacidiphilum fumariolicum	1	NA	NA
591167	Streptomyces pratensis ATCC 33331	NA	2	NA
591197	Ignavibacterium album	7	NA	NA
591365	Streptococcus intermedius JTH08	NA	123	NA
59201	Salmonella enterica subsp. enterica	NA	21	NA
592029	Nonlabens dokdonensis DSW-6	NA	74	NA
59204	Salmonella enterica subsp. diarizonae	NA	2	NA
592316	Pantoea sp. At-9b	5	10	NA
59241	Streptococcus phage Dp-1	NA	7	NA
59310	Streptococcus macedonicus	22	NA	25
59374	Fibrobacter succinogenes subsp. succinogenes S85	NA	186	NA
593750	Methanoregula formicica SMSP	NA	4	NA
593907	Cellulomonas gilvus ATCC 13127	NA	32	NA
594679	Allofrancisella guangzhouensis	3	2	NA
59505	Actinotignum schaalii	15	164	15
595494	Tolumonas auensis DSM 9187	NA	74	NA
595500	Burkholderia glumae PG1	NA	1	NA
595537	Variovorax paradoxus EPS	NA	36	NA
595593	Arthrobacter sp. A3	5	23	NA
59600	Cellulophaga algicola	15	NA	14
59610	Desulfotomaculum reducens	3	NA	NA
596153	Alicycliphilus denitrificans BC	NA	4	NA
596154	Alicycliphilus denitrificans K601	NA	2	NA
59732	Chryseobacterium	NA	1188	NA
59748	Candidatus Phytoplasma australiense	1	12	NA
59753	Alcanivorax	NA	35	NA
598659	Nautilia profundicola AmH	NA	10	NA
59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	NA	4	NA
59930	Cyanobium gracile	5	NA	NA
600809	Blattabacterium sp. (Periplaneta americana) str. BPLAN	NA	3	NA
60217	Shewanella violacea	3	NA	NA
604162	Neisseria meningitidis 8013	NA	111	NA
604354	Thermococcus sibiricus MM 739	NA	5	NA
60478	Shewanella amazonensis	15	NA	12
60480	Shewanella sp. MR-4	4	2	NA
60481	Shewanella sp. MR-7	6	4	NA
60520	Lactobacillus paraplantarum	2	8	NA
60550	Burkholderia pyrrocinia	1	3	NA
60552	Burkholderia vietnamiensis	2	5	NA
608506	Caldicellulosiruptor obsidiansis OB47	NA	1	NA
608538	Hydrogenobacter thermophilus TK-6	NA	20	NA
60890	Phaeobacter gallaeciensis	8	4	NA
60920	Sanguibacter keddieii	23	NA	22
60961	Shewanella woodyi	7	NA	NA
610130	[Clostridium] saccharolyticum WM1	NA	411	NA
61015	Staphylococcus succinus	11	14	10
613	Serratia	NA	69	NA
614	Serratia liquefaciens	18	5	16
61432	unclassified Flavobacteriaceae	NA	2	NA
61434	Dehalococcoides	NA	14	NA
61435	Dehalococcoides mccartyi	3	15	NA
615	Serratia marcescens	38	14	40
61624	Paenibacillus mucilaginosus	11	35	NA
61635	Acholeplasma brassicae	51	71	51
61645	Enterobacter asburiae	19	2	19
61646	Lelliottia amnigena	7	9	11
61647	Pluralibacter gergoviae	8	25	NA
61648	Kluyvera intermedia	14	11	NA
61652	Serratia rubidaea	2	1	NA
617121	Streptococcus dysgalactiae subsp. equisimilis RE378	NA	115	NA
62099	Anomala cuprea entomopoxvirus	NA	1	NA
62140	Acidiphilium multivorum	1	NA	NA
621456	Sphingomonas melonis TY	NA	2	NA
622	Shigella dysenteriae	3	NA	NA
622488	Francisella hispaniensis	1	NA	NA
622759	Zymomonas mobilis subsp. mobilis NCIMB 11163	NA	1	NA
623	Shigella flexneri	NA	2	NA
62322	Shewanella baltica	38	7	34
624186	Blattabacterium sp. (Blattella germanica)	3	NA	NA
626	Xenorhabdus	NA	36	NA
626418	Burkholderia glumae BGR1	NA	2	NA
627192	Sphingobium sp. SYK-6	5	16	NA
627344	Zymomonas mobilis subsp. mobilis ATCC 29191	NA	2	NA
628	Xenorhabdus nematophila	19	NA	13
629	Yersinia	NA	50	NA
62928	Azoarcus sp. BH72	1	4	NA
62977	Acinetobacter sp. ADP1	7	23	NA
630	Yersinia enterocolitica	27	12	28
630129	Bifidobacterium kashiwanohense	8	NA	NA
630588	Neisseria meningitidis alpha710	NA	132	NA
630626	Shimwellia blattae DSM 4481 = NBRC 105725	NA	28	NA
631	Yersinia intermedia	NA	10	NA
63186	Zobellia galactanivorans	16	124	14
632	Yersinia pestis	8	NA	NA
632292	Caldicellulosiruptor hydrothermalis 108	NA	5	NA
632335	Caldicellulosiruptor kristjanssonii I77R1B	NA	1	NA
632516	Caldicellulosiruptor lactoaceticus 6A	NA	2	NA
632518	Caldicellulosiruptor owensensis OL	NA	6	NA
632772	Rhodococcus opacus B4	NA	8	NA
632773	Bacillus beveridgei	NA	36	NA
633	Yersinia pseudotuberculosis	5	14	NA
633135	Streptococcus phage Abc2	NA	2	NA
633147	Olsenella uli DSM 7084	NA	122	NA
633148	Thermosphaera aggregans DSM 11486	NA	5	NA
633149	Brevundimonas subvibrioides ATCC 15264	NA	10	NA
63363	Aquifex aeolicus	1	NA	NA
633699	Lactobacillus johnsonii FI9785	NA	5	NA
633807	Vagococcus penaei	32	71	31
634113	Arsenophonus symbiont of Lipoptena fortisetosa	4	8	NA
634176	Aggregatibacter aphrophilus NJ8700	NA	3353	NA
634177	Komagataeibacter medellinensis NBRC 3288	NA	11	NA
634498	Methanobrevibacter ruminantium M1	NA	9	NA
634499	Erwinia pyrifoliae Ep1/96	NA	3	NA
634500	Erwinia billingiae Eb661	NA	26	NA
634503	Edwardsiella ictaluri 93-146	NA	2	NA
634504	Bartonella grahamii as4aup	NA	10	NA
635	Edwardsiella	NA	40	NA
635013	Thermincola potens JR	NA	50	NA
636	Edwardsiella tarda	14	7	12
63612	Sodalis glossinidius	7	NA	NA
63737	Nostoc punctiforme PCC 73102	NA	12	NA
637380	Bacillus cereus biovar anthracis str. CI	NA	1	NA
637387	Mycoplasma fermentans JER	NA	3	NA
637389	Acidithiobacillus caldus ATCC 51756	NA	1	NA
63742	Natrialba	NA	4	NA
63745	Sideroxydans lithotrophicus	22	NA	12
637905	Shewanella violacea DSS12	NA	12	NA
637909	Streptococcus gallolyticus UCN34	NA	1	NA
637910	Citrobacter rodentium ICC168	NA	5	NA
637971	Lactobacillus koreensis	2	32	NA
638303	Thermocrinis albus DSM 14484	NA	8	NA
638619	Bifidobacterium actinocoloniiforme	4	NA	NA
639282	Deferribacter desulfuricans SSM1	NA	19	NA
639283	Starkeya novella DSM 506	NA	19	NA
639313	Hoyosella subflava	4	NA	NA
640081	Dechlorosoma suillum PS	NA	64	NA
640132	Segniliparus rotundus DSM 44985	NA	15	NA
640510	Burkholderia sp. CCGE1001	5	NA	NA
640511	Burkholderia sp. CCGE1002	8	20	NA
640512	Burkholderia sp. CCGE1003	13	4	13
640513	Enterobacter asburiae LF7a	NA	6	NA
641	Vibrionaceae	NA	79	NA
641491	Desulfovibrio desulfuricans ND132	NA	15	NA
64160	Desulfurobacterium thermolithotrophum	8	NA	NA
64187	Xanthomonas oryzae pv. oryzae	NA	4	NA
642	Aeromonas	NA	92	NA
642492	Clostridium lentocellum DSM 5427	NA	201	NA
643561	Acidovorax avenae subsp. avenae ATCC 19860	NA	10	NA
643562	Desulfovibrio aespoeensis Aspo-2	NA	33	NA
643648	Syntrophothermus lipocalidus DSM 12680	NA	34	NA
643674	Paenalcaligenes hominis	11	50	NA
643867	Marivirga tractuosa DSM 4126	NA	106	NA
644	Aeromonas hydrophila	24	11	23
644007	Streptococcus phage PH10	NA	37	34
644281	Methanocaldococcus sp. FS406-22	NA	3	NA
644282	Desulfarculus baarsii DSM 2075	NA	23	NA
644283	Micromonospora aurantiaca ATCC 27029	NA	1	NA
644284	Arcanobacterium haemolyticum DSM 20595	NA	81	NA
644295	Methanohalobium evestigatum Z-7303	NA	6	NA
64471	Synechococcus sp. CC9311	3	8	NA
644801	Pseudomonas stutzeri RCH2	NA	12	NA
644966	Thermaerobacter marianensis DSM 12885	NA	27	NA
645127	Corynebacterium kroppenstedtii DSM 44385	NA	184	NA
645462	Clostridioides difficile CD196	NA	5	NA
645517	Altererythrobacter namhicola	6	10	NA
645991	Syntrophobotulus glycolicus DSM 8271	NA	51	NA
646413	Streptococcus phage 5093	NA	15	NA
64642	Tetragenococcus muriaticus	NA	1	NA
646529	Desulfosporosinus acidiphilus SJ4	NA	43	NA
647113	Methanothermococcus okinawensis IH1	NA	4	NA
647171	Methanotorris formicicus Mc-S-70	NA	16	NA
648757	Rhodomicrobium vannielii ATCC 17100	NA	24	NA
64895	Borreliella	NA	19	NA
64898	Aquificaceae	NA	4	NA
648996	Thermovibrio ammonificans HB-1	NA	23	NA
648999	Micromonospora sp. L5	1	7	NA
649349	Leadbetterella byssophila DSM 17132	NA	195	NA
649638	Truepera radiovictrix DSM 17093	NA	26	NA
649639	Bacillus cellulosilyticus DSM 2522	NA	29	NA
649754	Corynebacterium ammoniagenes DSM 20306	NA	4	NA
649756	Anaerostipes hadrus	20	205	20
649777	Synergistaceae	NA	86	NA
649831	Actinoplanes sp. N902-109	4	25	NA
649841	Sulfuricella denitrificans	8	NA	NA
65058	Corynebacterium ulcerans	24	21	15
65093	Halothece sp. PCC 7418	1	8	NA
651	Aeromonas media	9	NA	NA
651137	Thaumarchaeota	NA	7	NA
651142	unclassified Thaumarchaeota	NA	1	NA
651182	Desulfobacula toluolica Tol2	NA	28	NA
651456	Kosmotoga	NA	2	NA
651457	Kosmotoga olearia	4	NA	NA
652	Aeromonas schubertii	6	27	NA
652103	Rhodopseudomonas palustris DX-1	NA	15	NA
652716	Prevotella sp. oral taxon 299	9190	NA	33436
653045	Streptomyces violaceusniger Tu 4113	NA	5	NA
653685	Bacillus subtilis group	NA	23	NA
653733	Desulfurispirillum indicum S5	NA	37	NA
65393	Cyanothece sp. PCC 7424	2	9	NA
654	Aeromonas veronii	15	53	11
65496	Actinoalloteichus	NA	20	NA
655015	Methylocystis bryophila	1	21	NA
655183	Lactobacillus casei group	NA	16	NA
655384	Buchnera aphidicola (Cinara pseudotaxifoliae)	NA	1	NA
65551	Meiothermus	NA	1	NA
65553	Sulfurospirillum deleyianum	3	NA	NA
65555	Desulfocapsa sulfexigens	3	NA	NA
655815	Zunongwangia profunda SM-A87	NA	133	NA
655816	Bacillus subtilis subsp. spizizenii str. W23	NA	3	NA
656024	Frankia symbiont of Datisca glomerata	11	15	NA
656088	Mycoplasma mycoides group	NA	6	NA
656178	Pandoraea vervacti	11	8	11
656179	Pandoraea faecigallinarum	2	2	NA
656366	Arthrobacter alpinus	15	45	11
656519	Halanaerobium hydrogeniformans	4	30	NA
657	Photobacterium	NA	14	NA
65741	Pseudomonas knackmussii	8	NA	NA
658062	Candidatus Koribacter versatilis	8	NA	NA
658172	Candidatus Liberibacter solanacearum CLso-ZC1	NA	4	NA
658445	Photobacterium gaetbulicola Gung47	NA	34	NA
